FishTaxa	Latitude83	Longitude83	SITEYR
EASTERN MUDMINNOW	38.59419646	-76.70624309	PAXL-125-R-2004
AMERICAN EEL	38.59419646	-76.70624309	PAXL-125-R-2004
BLACKNOSE DACE	38.59419646	-76.70624309	PAXL-125-R-2004
BLACKNOSE DACE	38.69496148	-76.61357665	PAXL-136-R-2004
EASTERN MUDMINNOW	38.68474297	-76.73073653	PAXL-205-R-2004
CREEK CHUBSUCKER	38.68474297	-76.73073653	PAXL-205-R-2004
GOLDEN SHINER	38.68474297	-76.73073653	PAXL-205-R-2004
PIRATE PERCH	38.68474297	-76.73073653	PAXL-205-R-2004
PUMPKINSEED	38.68474297	-76.73073653	PAXL-205-R-2004
TESSELLATED DARTER	38.68474297	-76.73073653	PAXL-205-R-2004
BROWN BULLHEAD	38.68474297	-76.73073653	PAXL-205-R-2004
ROSYSIDE DACE	38.691534	-76.742007	PAXL-211-A-2011
GREEN SUNFISH	38.691534	-76.742007	PAXL-211-A-2011
BLUESPOTTED SUNFISH	38.691534	-76.742007	PAXL-211-A-2011
FALLFISH	38.691534	-76.742007	PAXL-211-A-2011
YELLOW BULLHEAD	38.691534	-76.742007	PAXL-211-A-2011
LEAST BROOK LAMPREY	38.691534	-76.742007	PAXL-211-A-2011
CREEK CHUBSUCKER	38.691534	-76.742007	PAXL-211-A-2011
EASTERN MOSQUITOFISH	38.691534	-76.742007	PAXL-211-A-2011
BLACKNOSE DACE	38.691534	-76.742007	PAXL-211-A-2011
TESSELLATED DARTER	38.691534	-76.742007	PAXL-211-A-2011
PUMPKINSEED	38.691534	-76.742007	PAXL-211-A-2011
AMERICAN EEL	38.691534	-76.742007	PAXL-211-A-2011
EASTERN MUDMINNOW	38.691534	-76.742007	PAXL-211-A-2011
GOLDEN SHINER		0	PAXL-226-H-2006
EASTERN MUDMINNOW		0	PAXL-226-H-2006
MUMMICHOG		0	PAXL-226-H-2006
PUMPKINSEED		0	PAXL-226-H-2006
TESSELLATED DARTER		0	PAXL-226-H-2006
BANDED KILLIFISH		0	PAXL-226-H-2006
AMERICAN EEL		0	PAXL-226-H-2006
EASTERN MOSQUITOFISH		0	PAXL-228-H-2006
CREEK CHUBSUCKER		0	PAXL-228-H-2006
GOLDEN SHINER		0	PAXL-228-H-2006
EASTERN MUDMINNOW		0	PAXL-228-H-2006
LARGEMOUTH BASS		0	PAXL-228-H-2006
PUMPKINSEED		0	PAXL-228-H-2006
TESSELLATED DARTER		0	PAXL-228-H-2006
BLUESPOTTED SUNFISH		0	PAXL-228-H-2006
BLUEGILL		0	PAXL-228-H-2006
BROWN BULLHEAD		0	PAXL-228-H-2006
AMERICAN EEL		0	PAXL-228-H-2006
EASTERN MUDMINNOW	38.440452	-76.70002	PAXL-293-A-2011
LEAST BROOK LAMPREY	38.440452	-76.70002	PAXL-293-A-2011
CREEK CHUBSUCKER	38.440452	-76.70002	PAXL-293-A-2011
BLACKNOSE DACE	38.440452	-76.70002	PAXL-293-A-2011
TESSELLATED DARTER	38.440452	-76.70002	PAXL-293-A-2011
AMERICAN EEL	38.440452	-76.70002	PAXL-293-A-2011
CREEK CHUBSUCKER	38.44054538	-76.69737255	PAXL-293-E-2004
EASTERN MUDMINNOW	38.44054538	-76.69737255	PAXL-293-E-2004
GOLDEN SHINER	38.44054538	-76.69737255	PAXL-293-E-2004
TESSELLATED DARTER	38.44054538	-76.69737255	PAXL-293-E-2004
BLUESPOTTED SUNFISH	38.44054538	-76.69737255	PAXL-293-E-2004
BLACKNOSE DACE	38.44054538	-76.69737255	PAXL-293-E-2004
AMERICAN EEL	38.44054538	-76.69737255	PAXL-293-E-2004
EASTERN MUDMINNOW	38.56392177	-76.76012143	PAXL-294-S-2000
CREEK CHUBSUCKER	38.56392177	-76.76012143	PAXL-294-S-2000
FALLFISH	38.56392177	-76.76012143	PAXL-294-S-2000
PUMPKINSEED	38.56392177	-76.76012143	PAXL-294-S-2000
WHITE SUCKER	38.56392177	-76.76012143	PAXL-294-S-2000
TESSELLATED DARTER	38.56392177	-76.76012143	PAXL-294-S-2000
ROSYSIDE DACE	38.56392177	-76.76012143	PAXL-294-S-2000
BLUEGILL	38.56392177	-76.76012143	PAXL-294-S-2000
AMERICAN EEL	38.56392177	-76.76012143	PAXL-294-S-2000
BLACKNOSE DACE	38.56392177	-76.76012143	PAXL-294-S-2000
CREEK CHUBSUCKER	38.56392177	-76.76012143	PAXL-294-S-2001
EASTERN MUDMINNOW	38.56392177	-76.76012143	PAXL-294-S-2001
FALLFISH	38.56392177	-76.76012143	PAXL-294-S-2001
GOLDEN SHINER	38.56392177	-76.76012143	PAXL-294-S-2001
REDFIN PICKEREL	38.56392177	-76.76012143	PAXL-294-S-2001
PUMPKINSEED	38.56392177	-76.76012143	PAXL-294-S-2001
LEAST BROOK LAMPREY	38.56392177	-76.76012143	PAXL-294-S-2001
TESSELLATED DARTER	38.56392177	-76.76012143	PAXL-294-S-2001
ROSYSIDE DACE	38.56392177	-76.76012143	PAXL-294-S-2001
BLACKNOSE DACE	38.56392177	-76.76012143	PAXL-294-S-2001
CREEK CHUBSUCKER	38.56392177	-76.76012143	PAXL-294-S-2002
FALLFISH	38.56392177	-76.76012143	PAXL-294-S-2002
EASTERN MUDMINNOW	38.56392177	-76.76012143	PAXL-294-S-2002
PUMPKINSEED	38.56392177	-76.76012143	PAXL-294-S-2002
LARGEMOUTH BASS	38.56392177	-76.76012143	PAXL-294-S-2002
LEAST BROOK LAMPREY	38.56392177	-76.76012143	PAXL-294-S-2002
TESSELLATED DARTER	38.56392177	-76.76012143	PAXL-294-S-2002
ROSYSIDE DACE	38.56392177	-76.76012143	PAXL-294-S-2002
WHITE SUCKER	38.56392177	-76.76012143	PAXL-294-S-2002
SEA LAMPREY	38.56392177	-76.76012143	PAXL-294-S-2002
BLACKNOSE DACE	38.56392177	-76.76012143	PAXL-294-S-2002
CREEK CHUBSUCKER	38.56392177	-76.76012143	PAXL-294-S-2003
EASTERN MUDMINNOW	38.56392177	-76.76012143	PAXL-294-S-2003
GOLDEN SHINER	38.56392177	-76.76012143	PAXL-294-S-2003
PUMPKINSEED	38.56392177	-76.76012143	PAXL-294-S-2003
ROSYSIDE DACE	38.56392177	-76.76012143	PAXL-294-S-2003
AMERICAN EEL	38.56392177	-76.76012143	PAXL-294-S-2003
EASTERN MUDMINNOW	38.56392177	-76.76012143	PAXL-294-S-2004
CREEK CHUBSUCKER	38.56392177	-76.76012143	PAXL-294-S-2004
FALLFISH	38.56392177	-76.76012143	PAXL-294-S-2004
PUMPKINSEED	38.56392177	-76.76012143	PAXL-294-S-2004
REDBREAST SUNFISH	38.56392177	-76.76012143	PAXL-294-S-2004
LEAST BROOK LAMPREY	38.56392177	-76.76012143	PAXL-294-S-2004
ROSYSIDE DACE	38.56392177	-76.76012143	PAXL-294-S-2004
TADPOLE MADTOM	38.56392177	-76.76012143	PAXL-294-S-2004
TESSELLATED DARTER	38.56392177	-76.76012143	PAXL-294-S-2004
AMERICAN EEL	38.56392177	-76.76012143	PAXL-294-S-2004
BLACKNOSE DACE	38.56392177	-76.76012143	PAXL-294-S-2004
BLUEGILL	38.56392177	-76.76012143	PAXL-294-S-2004
EASTERN MUDMINNOW	38.56392177	-76.76012143	PAXL-294-S-2005
GOLDEN SHINER	38.56392177	-76.76012143	PAXL-294-S-2005
REDFIN PICKEREL	38.56392177	-76.76012143	PAXL-294-S-2005
PUMPKINSEED	38.56392177	-76.76012143	PAXL-294-S-2005
LEAST BROOK LAMPREY	38.56392177	-76.76012143	PAXL-294-S-2005
TESSELLATED DARTER	38.56392177	-76.76012143	PAXL-294-S-2005
ROSYSIDE DACE	38.56392177	-76.76012143	PAXL-294-S-2005
TADPOLE MADTOM	38.56392177	-76.76012143	PAXL-294-S-2005
AMERICAN EEL	38.56392177	-76.76012143	PAXL-294-S-2005
BLACKNOSE DACE	38.56392177	-76.76012143	PAXL-294-S-2005
CREEK CHUBSUCKER	38.56392177	-76.76012143	PAXL-294-S-2006
FALLFISH	38.56392177	-76.76012143	PAXL-294-S-2006
EASTERN MUDMINNOW	38.56392177	-76.76012143	PAXL-294-S-2006
LEAST BROOK LAMPREY	38.56392177	-76.76012143	PAXL-294-S-2006
REDFIN PICKEREL	38.56392177	-76.76012143	PAXL-294-S-2006
PUMPKINSEED	38.56392177	-76.76012143	PAXL-294-S-2006
LARGEMOUTH BASS	38.56392177	-76.76012143	PAXL-294-S-2006
ROSYSIDE DACE	38.56392177	-76.76012143	PAXL-294-S-2006
TESSELLATED DARTER	38.56392177	-76.76012143	PAXL-294-S-2006
TADPOLE MADTOM	38.56392177	-76.76012143	PAXL-294-S-2006
SEA LAMPREY	38.56392177	-76.76012143	PAXL-294-S-2006
WHITE SUCKER	38.56392177	-76.76012143	PAXL-294-S-2006
AMERICAN EEL	38.56392177	-76.76012143	PAXL-294-S-2006
BLACKNOSE DACE	38.56392177	-76.76012143	PAXL-294-S-2006
FALLFISH	38.56392177	-76.76012143	PAXL-294-S-2007
EASTERN MUDMINNOW	38.56392177	-76.76012143	PAXL-294-S-2007
SEA LAMPREY	38.56392177	-76.76012143	PAXL-294-S-2007
TADPOLE MADTOM	38.56392177	-76.76012143	PAXL-294-S-2007
TESSELLATED DARTER	38.56392177	-76.76012143	PAXL-294-S-2007
AMERICAN EEL	38.56392177	-76.76012143	PAXL-294-S-2007
BLACKNOSE DACE	38.56392177	-76.76012143	PAXL-294-S-2007
ROSYSIDE DACE	38.56392	-76.76012	PAXL-294-S-2008
FALLFISH	38.56392	-76.76012	PAXL-294-S-2008
BLACKNOSE DACE	38.56392	-76.76012	PAXL-294-S-2008
TESSELLATED DARTER	38.56392	-76.76012	PAXL-294-S-2008
CREEK CHUBSUCKER	38.56392	-76.76012	PAXL-294-S-2008
EASTERN MUDMINNOW	38.56392	-76.76012	PAXL-294-S-2008
TADPOLE MADTOM	38.56392	-76.76012	PAXL-294-S-2008
AMERICAN EEL	38.56392	-76.76012	PAXL-294-S-2008
SEA LAMPREY	38.56392	-76.76012	PAXL-294-S-2008
EASTERN MUDMINNOW	38.56392	-76.76012	PAXL-294-S-2009
ROSYSIDE DACE	38.56392	-76.76012	PAXL-294-S-2009
FALLFISH	38.56392	-76.76012	PAXL-294-S-2009
CREEK CHUBSUCKER	38.56392	-76.76012	PAXL-294-S-2009
SEA LAMPREY	38.56392	-76.76012	PAXL-294-S-2009
TESSELLATED DARTER	38.56392	-76.76012	PAXL-294-S-2009
LEAST BROOK LAMPREY	38.56392	-76.76012	PAXL-294-S-2009
AMERICAN EEL	38.56392	-76.76012	PAXL-294-S-2009
TADPOLE MADTOM	38.56392	-76.76012	PAXL-294-S-2009
BLACKNOSE DACE	38.56392	-76.76012	PAXL-294-S-2009
TESSELLATED DARTER	38.56392	-76.76012	PAXL-294-S-2010
AMERICAN EEL	38.56392	-76.76012	PAXL-294-S-2010
SEA LAMPREY	38.56392	-76.76012	PAXL-294-S-2010
LEAST BROOK LAMPREY	38.56392	-76.76012	PAXL-294-S-2010
BLACKNOSE DACE	38.56392	-76.76012	PAXL-294-S-2010
WHITE SUCKER	38.56392	-76.76012	PAXL-294-S-2010
ROSYSIDE DACE	38.56392	-76.76012	PAXL-294-S-2010
EASTERN MUDMINNOW	38.56392	-76.76012	PAXL-294-S-2010
FALLFISH	38.56392	-76.76012	PAXL-294-S-2010
TADPOLE MADTOM	38.56392	-76.76012	PAXL-294-S-2010
CREEK CHUBSUCKER	38.56392	-76.76012	PAXL-294-S-2010
SEA LAMPREY	38.56392	-76.76012	PAXL-294-S-2011
CREEK CHUBSUCKER	38.56392	-76.76012	PAXL-294-S-2011
LEAST BROOK LAMPREY	38.56392	-76.76012	PAXL-294-S-2011
BLACKNOSE DACE	38.56392	-76.76012	PAXL-294-S-2011
TADPOLE MADTOM	38.56392	-76.76012	PAXL-294-S-2011
TESSELLATED DARTER	38.56392	-76.76012	PAXL-294-S-2011
ROSYSIDE DACE	38.56392	-76.76012	PAXL-294-S-2011
FALLFISH	38.56392	-76.76012	PAXL-294-S-2011
AMERICAN EEL	38.56392	-76.76012	PAXL-294-S-2011
EASTERN MUDMINNOW	38.56392	-76.76012	PAXL-294-S-2011
REDBREAST SUNFISH	38.56392	-76.76012	PAXL-294-S-2011
WHITE SUCKER	38.56392	-76.76012	PAXL-294-S-2011
AMERICAN EEL	38.563922	-76.760121	PAXL-294-S-2012
CREEK CHUBSUCKER	38.563922	-76.760121	PAXL-294-S-2012
TADPOLE MADTOM	38.563922	-76.760121	PAXL-294-S-2012
TESSELLATED DARTER	38.563922	-76.760121	PAXL-294-S-2012
BLACKNOSE DACE	38.563922	-76.760121	PAXL-294-S-2012
FALLFISH	38.563922	-76.760121	PAXL-294-S-2012
ROSYSIDE DACE	38.563922	-76.760121	PAXL-294-S-2012
EASTERN MUDMINNOW	38.563922	-76.760121	PAXL-294-S-2012
AMERICAN EEL	38.563922	-76.760121	PAXL-294-S-2013
FALLFISH	38.563922	-76.760121	PAXL-294-S-2013
BLACKNOSE DACE	38.563922	-76.760121	PAXL-294-S-2013
ROSYSIDE DACE	38.563922	-76.760121	PAXL-294-S-2013
EASTERN MUDMINNOW	38.563922	-76.760121	PAXL-294-S-2013
LEAST BROOK LAMPREY	38.563922	-76.760121	PAXL-294-S-2013
SEA LAMPREY	38.563922	-76.760121	PAXL-294-S-2013
TADPOLE MADTOM	38.563922	-76.760121	PAXL-294-S-2013
WHITE SUCKER	38.563922	-76.760121	PAXL-294-S-2013
CREEK CHUBSUCKER	38.563922	-76.760121	PAXL-294-S-2013
TESSELLATED DARTER	38.563922	-76.760121	PAXL-294-S-2013
TESSELLATED DARTER	38.563922	-76.760121	PAXL-294-S-2014
REDBREAST SUNFISH	38.563922	-76.760121	PAXL-294-S-2014
AMERICAN EEL	38.563922	-76.760121	PAXL-294-S-2014
ROSYSIDE DACE	38.563922	-76.760121	PAXL-294-S-2014
FALLFISH	38.563922	-76.760121	PAXL-294-S-2014
BLACKNOSE DACE	38.563922	-76.760121	PAXL-294-S-2014
EASTERN MUDMINNOW	38.563922	-76.760121	PAXL-294-S-2014
SEA LAMPREY	38.563922	-76.760121	PAXL-294-S-2014
LEAST BROOK LAMPREY	38.563922	-76.760121	PAXL-294-S-2014
WHITE SUCKER	38.563922	-76.760121	PAXL-294-S-2014
TADPOLE MADTOM	38.563922	-76.760121	PAXL-294-S-2014
TADPOLE MADTOM	38.563922	-76.760121	PAXL-294-S-2015
CREEK CHUBSUCKER	38.563922	-76.760121	PAXL-294-S-2015
ROSYSIDE DACE	38.563922	-76.760121	PAXL-294-S-2015
TESSELLATED DARTER	38.563922	-76.760121	PAXL-294-S-2015
EASTERN MUDMINNOW	38.563922	-76.760121	PAXL-294-S-2015
REDBREAST SUNFISH	38.563922	-76.760121	PAXL-294-S-2015
LEAST BROOK LAMPREY	38.563922	-76.760121	PAXL-294-S-2015
SEA LAMPREY	38.563922	-76.760121	PAXL-294-S-2015
AMERICAN EEL	38.563922	-76.760121	PAXL-294-S-2015
FALLFISH	38.563922	-76.760121	PAXL-294-S-2015
BLACKNOSE DACE	38.563922	-76.760121	PAXL-294-S-2015
WHITE SUCKER	38.563922	-76.760121	PAXL-294-S-2015
LARGEMOUTH BASS	38.563922	-76.760121	PAXL-294-S-2015
GOLDEN SHINER	38.563922	-76.760121	PAXL-294-S-2015
FALLFISH	38.56397	-76.75785	PAXL-294-S-2016
PUMPKINSEED	38.56397	-76.75785	PAXL-294-S-2016
EASTERN MUDMINNOW	38.56397	-76.75785	PAXL-294-S-2016
CREEK CHUBSUCKER	38.56397	-76.75785	PAXL-294-S-2016
AMERICAN EEL	38.56397	-76.75785	PAXL-294-S-2016
ROSYSIDE DACE	38.56397	-76.75785	PAXL-294-S-2016
SEA LAMPREY	38.56397	-76.75785	PAXL-294-S-2016
TADPOLE MADTOM	38.56397	-76.75785	PAXL-294-S-2016
BLACKNOSE DACE	38.56397	-76.75785	PAXL-294-S-2016
LEAST BROOK LAMPREY	38.56397	-76.75785	PAXL-294-S-2016
TESSELLATED DARTER	38.56397	-76.75785	PAXL-294-S-2016
GOLDEN SHINER	38.7076173	-76.65411781	PAXL-303-R-2004
CREEK CHUBSUCKER	38.7076173	-76.65411781	PAXL-303-R-2004
CHAIN PICKEREL	38.7076173	-76.65411781	PAXL-303-R-2004
EASTERN MUDMINNOW	38.7076173	-76.65411781	PAXL-303-R-2004
PIRATE PERCH	38.7076173	-76.65411781	PAXL-303-R-2004
LARGEMOUTH BASS	38.7076173	-76.65411781	PAXL-303-R-2004
PUMPKINSEED	38.7076173	-76.65411781	PAXL-303-R-2004
REDFIN PICKEREL	38.7076173	-76.65411781	PAXL-303-R-2004
TESSELLATED DARTER	38.7076173	-76.65411781	PAXL-303-R-2004
WARMOUTH	38.7076173	-76.65411781	PAXL-303-R-2004
TADPOLE MADTOM	38.7076173	-76.65411781	PAXL-303-R-2004
BLUESPOTTED SUNFISH	38.7076173	-76.65411781	PAXL-303-R-2004
AMERICAN EEL	38.7076173	-76.65411781	PAXL-303-R-2004
BLACK CRAPPIE	38.7076173	-76.65411781	PAXL-303-R-2004
BLUEGILL	38.7076173	-76.65411781	PAXL-303-R-2004
GOLDEN SHINER		0	PAXL-319-H-2006
EASTERN MUDMINNOW		0	PAXL-319-H-2006
CREEK CHUBSUCKER		0	PAXL-319-H-2006
MUMMICHOG		0	PAXL-319-H-2006
PUMPKINSEED		0	PAXL-319-H-2006
TESSELLATED DARTER		0	PAXL-319-H-2006
BLACKNOSE DACE		0	PAXL-319-H-2006
BROWN BULLHEAD		0	PAXL-319-H-2006
AMERICAN EEL		0	PAXL-319-H-2006
BLUEGILL		0	PAXL-319-H-2006
BANDED KILLIFISH		0	PAXL-319-H-2006
EASTERN MUDMINNOW	38.56326	-76.75614	PAXL-331-A-2007
FALLFISH	38.56326	-76.75614	PAXL-331-A-2007
PUMPKINSEED	38.56326	-76.75614	PAXL-331-A-2007
REDBREAST SUNFISH	38.56326	-76.75614	PAXL-331-A-2007
LARGEMOUTH BASS	38.56326	-76.75614	PAXL-331-A-2007
TESSELLATED DARTER	38.56326	-76.75614	PAXL-331-A-2007
TADPOLE MADTOM	38.56326	-76.75614	PAXL-331-A-2007
WHITE SUCKER	38.56326	-76.75614	PAXL-331-A-2007
SEA LAMPREY	38.56326	-76.75614	PAXL-331-A-2007
SATINFIN SHINER	38.56326	-76.75614	PAXL-331-A-2007
AMERICAN EEL	38.56326	-76.75614	PAXL-331-A-2007
BLACKNOSE DACE	38.56326	-76.75614	PAXL-331-A-2007
EASTERN MUDMINNOW	38.8249958	-76.65805095	PAXM-101-R-2001
ROSYSIDE DACE	38.8249958	-76.65805095	PAXM-101-R-2001
TESSELLATED DARTER	38.8249958	-76.65805095	PAXM-101-R-2001
AMERICAN EEL	38.8249958	-76.65805095	PAXM-101-R-2001
BLACKNOSE DACE	38.8249958	-76.65805095	PAXM-101-R-2001
CREEK CHUB	38.79266113	-76.68750223	PAXM-101-X-2006
EASTERN MUDMINNOW	38.79266113	-76.68750223	PAXM-101-X-2006
GREEN SUNFISH	38.79266113	-76.68750223	PAXM-101-X-2006
LEAST BROOK LAMPREY	38.79266113	-76.68750223	PAXM-101-X-2006
ROSYSIDE DACE	38.79266113	-76.68750223	PAXM-101-X-2006
BLACKNOSE DACE	38.79266113	-76.68750223	PAXM-101-X-2006
GREEN SUNFISH	38.74131	-76.80029	PAXM-102-R-2009
EASTERN MUDMINNOW	38.74131	-76.80029	PAXM-102-R-2009
CREEK CHUBSUCKER	38.74131	-76.80029	PAXM-102-R-2009
BLACKNOSE DACE	38.74131	-76.80029	PAXM-102-R-2009
CREEK CHUB	38.78652581	-76.68766028	PAXM-102-X-2006
GREEN SUNFISH	38.78652581	-76.68766028	PAXM-102-X-2006
LEAST BROOK LAMPREY	38.78652581	-76.68766028	PAXM-102-X-2006
ROSYSIDE DACE	38.78652581	-76.68766028	PAXM-102-X-2006
AMERICAN EEL	38.78652581	-76.68766028	PAXM-102-X-2006
BLACKNOSE DACE	38.78652581	-76.68766028	PAXM-102-X-2006
AMERICAN EEL	38.737623	-76.673436	PAXM-103-R-2009
BLACKNOSE DACE	38.737623	-76.673436	PAXM-103-R-2009
GREEN SUNFISH	38.78595449	-76.69336476	PAXM-103-X-2006
CREEK CHUB	38.78595449	-76.69336476	PAXM-103-X-2006
EASTERN MUDMINNOW	38.78595449	-76.69336476	PAXM-103-X-2006
LEAST BROOK LAMPREY	38.78595449	-76.69336476	PAXM-103-X-2006
ROSYSIDE DACE	38.78595449	-76.69336476	PAXM-103-X-2006
BLACKNOSE DACE	38.78595449	-76.69336476	PAXM-103-X-2006
AMERICAN EEL	38.78595449	-76.69336476	PAXM-103-X-2006
EASTERN MUDMINNOW	38.78181767	-76.7013181	PAXM-104-X-2006
EASTERN MOSQUITOFISH	38.78181767	-76.7013181	PAXM-104-X-2006
CREEK CHUB	38.78181767	-76.7013181	PAXM-104-X-2006
GREEN SUNFISH	38.78181767	-76.7013181	PAXM-104-X-2006
LEAST BROOK LAMPREY	38.78181767	-76.7013181	PAXM-104-X-2006
ROSYSIDE DACE	38.78181767	-76.7013181	PAXM-104-X-2006
TESSELLATED DARTER	38.78181767	-76.7013181	PAXM-104-X-2006
BLUESPOTTED SUNFISH	38.78181767	-76.7013181	PAXM-104-X-2006
BLACKNOSE DACE	38.78181767	-76.7013181	PAXM-104-X-2006
AMERICAN EEL	38.78181767	-76.7013181	PAXM-104-X-2006
GOLDEN SHINER	38.78653	-76.65089	PAXM-105-R-2009
GREEN SUNFISH	38.78653	-76.65089	PAXM-105-R-2009
BROWN BULLHEAD	38.78653	-76.65089	PAXM-105-R-2009
BLUEGILL	38.78653	-76.65089	PAXM-105-R-2009
TESSELLATED DARTER	38.78653	-76.65089	PAXM-105-R-2009
CREEK CHUBSUCKER	38.78653	-76.65089	PAXM-105-R-2009
BLACKNOSE DACE	38.78653	-76.65089	PAXM-105-R-2009
PUMPKINSEED	38.78653	-76.65089	PAXM-105-R-2009
BLACKNOSE DACE	38.78170324	-76.68755591	PAXM-105-X-2006
CREEK CHUBSUCKER	38.72300893	-76.79587165	PAXM-106-R-2001
EASTERN MUDMINNOW	38.72300893	-76.79587165	PAXM-106-R-2001
FALLFISH	38.72300893	-76.79587165	PAXM-106-R-2001
PUMPKINSEED	38.72300893	-76.79587165	PAXM-106-R-2001
LEAST BROOK LAMPREY	38.72300893	-76.79587165	PAXM-106-R-2001
WHITE SUCKER	38.72300893	-76.79587165	PAXM-106-R-2001
TESSELLATED DARTER	38.72300893	-76.79587165	PAXM-106-R-2001
ROSYSIDE DACE	38.72300893	-76.79587165	PAXM-106-R-2001
BLACKNOSE DACE	38.72300893	-76.79587165	PAXM-106-R-2001
AMERICAN EEL	38.72300893	-76.79587165	PAXM-106-R-2001
BLUEGILL	38.72300893	-76.79587165	PAXM-106-R-2001
BLACKNOSE DACE	38.77874856	-76.69098806	PAXM-106-X-2006
EASTERN MUDMINNOW	38.84292251	-76.71757729	PAXM-107-R-2001
EASTERN MUDMINNOW	38.77267911	-76.69564616	PAXM-107-X-2006
LEAST BROOK LAMPREY	38.77267911	-76.69564616	PAXM-107-X-2006
NO FISH OBSERVED	38.77593458	-76.72037846	PAXM-108-X-2006
CREEK CHUBSUCKER	38.85742407	-76.69872049	PAXM-109-R-2001
EASTERN MUDMINNOW	38.85742407	-76.69872049	PAXM-109-R-2001
FALLFISH	38.85742407	-76.69872049	PAXM-109-R-2001
GREEN SUNFISH	38.85742407	-76.69872049	PAXM-109-R-2001
LEAST BROOK LAMPREY	38.85742407	-76.69872049	PAXM-109-R-2001
PUMPKINSEED	38.85742407	-76.69872049	PAXM-109-R-2001
REDFIN PICKEREL	38.85742407	-76.69872049	PAXM-109-R-2001
TESSELLATED DARTER	38.85742407	-76.69872049	PAXM-109-R-2001
SATINFIN SHINER	38.85742407	-76.69872049	PAXM-109-R-2001
WHITE SUCKER	38.85742407	-76.69872049	PAXM-109-R-2001
BLACKNOSE DACE	38.85742407	-76.69872049	PAXM-109-R-2001
AMERICAN EEL	38.85742407	-76.69872049	PAXM-109-R-2001
AMERICAN BROOK LAMPREY	38.85742407	-76.69872049	PAXM-109-R-2001
REDFIN PICKEREL	38.857424	-76.69872	PAXM-109-R-2015
LEAST BROOK LAMPREY	38.857424	-76.69872	PAXM-109-R-2015
AMERICAN BROOK LAMPREY	38.857424	-76.69872	PAXM-109-R-2015
SEA LAMPREY	38.857424	-76.69872	PAXM-109-R-2015
EASTERN MOSQUITOFISH	38.857424	-76.69872	PAXM-109-R-2015
CREEK CHUBSUCKER	38.857424	-76.69872	PAXM-109-R-2015
TESSELLATED DARTER	38.857424	-76.69872	PAXM-109-R-2015
BLACKNOSE DACE	38.857424	-76.69872	PAXM-109-R-2015
AMERICAN EEL	38.857424	-76.69872	PAXM-109-R-2015
ROSYSIDE DACE	38.857424	-76.69872	PAXM-109-R-2015
GREEN SUNFISH	38.857424	-76.69872	PAXM-109-R-2015
EASTERN MUDMINNOW	38.77045637	-76.71513068	PAXM-109-X-2006
AMERICAN EEL	38.77045637	-76.71513068	PAXM-109-X-2006
EASTERN MUDMINNOW	38.76598366	-76.72875509	PAXM-110-X-2006
CREEK CHUBSUCKER	38.76598366	-76.72875509	PAXM-110-X-2006
GOLDEN SHINER	38.76598366	-76.72875509	PAXM-110-X-2006
GREEN SUNFISH	38.76598366	-76.72875509	PAXM-110-X-2006
BLACKNOSE DACE	38.76598366	-76.72875509	PAXM-110-X-2006
GREEN SUNFISH	38.76905786	-76.73404015	PAXM-111-X-2006
EASTERN MUDMINNOW	38.76905786	-76.73404015	PAXM-111-X-2006
BLACKNOSE DACE	38.76905786	-76.73404015	PAXM-111-X-2006
EASTERN MUDMINNOW	38.76908351	-76.73422762	PAXM-112-R-2001
AMERICAN EEL	38.76908351	-76.73422762	PAXM-112-R-2001
BLACKNOSE DACE	38.76908351	-76.73422762	PAXM-112-R-2001
GREEN SUNFISH	38.769084	-76.734228	PAXM-112-R-2015
BLACKNOSE DACE	38.769084	-76.734228	PAXM-112-R-2015
BLUEGILL	38.769084	-76.734228	PAXM-112-R-2015
EASTERN MUDMINNOW	38.769084	-76.734228	PAXM-112-R-2015
EASTERN MUDMINNOW	38.76525815	-76.74129879	PAXM-112-X-2006
BLACKNOSE DACE	38.76525815	-76.74129879	PAXM-112-X-2006
EASTERN MUDMINNOW	38.76249974	-76.73017896	PAXM-113-X-2006
GOLDEN SHINER	38.76249974	-76.73017896	PAXM-113-X-2006
GREEN SUNFISH	38.76249974	-76.73017896	PAXM-113-X-2006
BLACKNOSE DACE	38.76249974	-76.73017896	PAXM-113-X-2006
FALLFISH	38.76999866	-76.67805603	PAXM-114-R-2001
TESSELLATED DARTER	38.76999866	-76.67805603	PAXM-114-R-2001
ROSYSIDE DACE	38.76999866	-76.67805603	PAXM-114-R-2001
WHITE SUCKER	38.76999866	-76.67805603	PAXM-114-R-2001
BLACKNOSE DACE	38.76999866	-76.67805603	PAXM-114-R-2001
CREEK CHUBSUCKER	38.76996292	-76.67783755	PAXM-114-X-2006
ROSYSIDE DACE	38.76996292	-76.67783755	PAXM-114-X-2006
TESSELLATED DARTER	38.76996292	-76.67783755	PAXM-114-X-2006
BLACKNOSE DACE	38.76996292	-76.67783755	PAXM-114-X-2006
EASTERN MUDMINNOW	38.82928947	-76.64219125	PAXM-115-R-2001
TESSELLATED DARTER	38.82928947	-76.64219125	PAXM-115-R-2001
WHITE SUCKER	38.82928947	-76.64219125	PAXM-115-R-2001
ROSYSIDE DACE	38.82928947	-76.64219125	PAXM-115-R-2001
AMERICAN EEL	38.82928947	-76.64219125	PAXM-115-R-2001
